word,severity,vibe,pos
ganoine,,other,noun
Christmas box,,other,noun
unneurotic,,other,adjective
six,,other,noun
tubal ligation,,other,noun
guitar pick,,other,noun
oboe,,other,noun
noctilucent,,other,adjective
Tenniel,,other,noun
sperm cell,,other,noun
Condorcet,,other,noun
biocatalyst,,other,noun
obtuse angle,,other,noun
impossible,,other,adjective
iron man,,other,noun
supercharger,,other,noun
left wing,,other,noun
dishonorableness,,other,noun
cybercafe,,other,noun
dredge,,other,verb
pointed,,other,adjective
sodium bichromate,,other,noun
Echidnophaga gallinacea,,other,noun
constructive trust,,other,noun
trapeze,,other,noun
inoculator,,other,noun
untalkative,,other,adjective
bedim,,other,verb
mower,,other,noun
cosmogeny,,other,noun
short-circuit,,other,verb
habitually,,other,adverb
earliest,,other,adjective
electrical power,,other,noun
photoretinitis,,other,noun
Acapulco de Juarez,,other,noun
prednisolone,,other,noun
Hostaceae,,other,noun
African lily,,other,noun
opposite,,other,adverb
stinging hair,,other,noun
Uskub,,other,noun
Tim Leary,,other,noun
bone,,other,adjective
social assistance,,other,noun
breathe in,,other,verb
transferrer,,other,noun
reset,,other,noun
NATO,,other,noun
search engine,,other,noun
slave driver,,other,noun
acebutolol,,other,noun
black art,,other,noun
jig,,other,noun
Tympanuchus cupido cupido,,other,noun
antennary,,other,adjective
iota,,other,noun
Linux,,other,noun
Svengali,,other,noun
weekend,,other,noun
34th,,other,adjective
straight thrust,,other,noun
berth,,other,noun
seventy-fifth,,other,adjective
lefty,,other,noun
collapse,,other,verb
dogfighter,,other,noun
TV,,other,noun
unstated,,other,adjective
Bolshevik,,other,adjective
judicial branch,,other,noun
logarithmic,,other,adjective
ranking,,other,noun
Plesiosauria,,other,noun
demulcent,,other,noun
rabbitfish,,other,noun
leechee,,other,noun
Geert Geerts,,other,noun
familiar,,other,adjective
genus Citellus,,other,noun
mouth hole,,other,noun
spur blight,,other,noun
Hallowmas,,other,noun
Dhaka,,other,noun
Le Duc Tho,,other,noun
intercom speaker,,other,noun
aeolotropic,,other,adjective
progressive,,other,noun
Claude E. Shannon,,other,noun
artificial heart,,other,noun
Rotterdam,,other,noun
good-humored,,other,adjective
semi-abstraction,,other,noun
cuttable,,other,adjective
orange-brown,,other,adjective
pediculosis,,other,noun
sensorineural hearing loss,,other,noun
belly flopper,,other,noun
Lebanese,,other,noun
bag,,other,verb
Wankel rotary engine,,other,noun
obstinate,,other,adjective
Gilgamesh,,other,noun
family Zeidae,,other,noun
pencil box,,other,noun
Sanguinaria,,other,noun
genus Polydactylus,,other,noun
Gulf stream,,other,noun
Lampris regius,,other,noun
prairie bird's-foot trefoil,,other,noun
skywalk,,other,noun
wild plum tree,,other,noun
blanch,,other,verb
knoll,,other,noun
collared peccary,,other,noun
make-believe,,other,adjective
sergeant-at-law,,other,noun
bus route,,other,noun
dispatch rider,,other,noun
inosine,,other,noun
range,,other,verb
acupressure,,other,noun
white mullein,,other,noun
Santalales,,other,noun
oyster fungus,,other,noun
made-up,,other,adjective
mediator,,other,noun
warm,,other,adverb
at large,,other,adverb
SPipistrellus hesperus,,other,noun
cleistogamous,,other,adjective
receipt,,other,noun
Botrychium lunaria,,other,noun
auspex,,other,noun
transmitter,,other,noun
extraneousness,,other,noun
toweling,,other,noun
Smiledon,,other,noun
thermoplastic,,other,adjective
Australian capital,,other,noun
toothed spurge,,other,noun
naysayer,,other,noun
trouncing,,other,noun
last mile,,other,noun
genus Gazella,,other,noun
phylum Pogonophora,,other,noun
indescribably,,other,adverb
Yangtze River,,other,noun
Leibnitzian,,other,adjective
deconstructivism,,other,noun
nourishing,,other,adjective
bigamist,,other,noun
varied Lorikeet,,other,noun
endosperm,,other,noun
greater knapweed,,other,noun
Ganesha,,other,noun
Limnobium,,other,noun
sundial,,other,noun
disassociate,,other,verb
Haplopappus spinulosus,,other,noun
partial verdict,,other,noun
cheewink,,other,noun
abysm,,other,noun
novel,,other,adjective
oil beetle,,other,noun
telephone cord,,other,noun
bombycid,,other,noun
Burnett,,other,noun
seismography,,other,noun
fresh gale,,other,noun
Ernst Werner von Siemens,,other,noun
ledger line,,other,noun
Adrian,,other,noun
Deliverer,,other,noun
Antony,,other,noun
fleawort,,other,noun
chronicle,,other,verb
generally accepted accounting principles,,other,noun
midterm exam,,other,noun
Cashmere,,other,noun
pipul,,other,noun
genus Rhizopus,,other,noun
Pax Romana,,other,noun
canebrake rattler,,other,noun
service stripe,,other,noun
innkeeper,,other,noun
microwave diathermy machine,,other,noun
Jacobinical,,other,adjective
Jerusalem artichoke,,other,noun
genus Eoraptor,,other,noun
Michelangelo Merisi da Caravaggio,,other,noun
clarified butter,,other,noun
plastic laminate,,other,noun
Grand Lama,,other,noun
butcher board,,other,noun
unpremeditated,,other,adjective
family Ursidae,,other,noun
powder magazine,,other,noun
fence,,other,verb
hospitalisation,,other,noun
Count Maurice Maeterlinck,,other,noun
burnside,,other,noun
ascription,,other,noun
Sinclair,,other,noun
shadow,,other,verb
noncritical,,other,adjective
manageableness,,other,noun
letdown,,other,noun
vasosection,,other,noun
assassination,,other,noun
Lepidodendrales,,other,noun
Negaprion,,other,noun
Hyacinthus orientalis albulus,,other,noun
rating,,other,noun
glossy-furred,,other,adjective
Frederick Sanger,,other,noun
common,,other,noun
henchman,,other,noun
underperform,,other,verb
momism,,other,noun
oil of wintergreen,,other,noun
pasty,,other,adjective
high water,,other,noun
safari,,other,noun
butterbean,,other,noun
celery-topped pine,,other,noun
pod,,other,noun
cigarillo,,other,noun
Haeckel,,other,noun
crown beard,,other,noun
arteria cystica,,other,noun
simulated,,other,adjective
felon,,other,noun
origami,,other,noun
viricide,,other,noun
cognitive operation,,other,noun
staghorn fern,,other,noun
Elymus hispidus,,other,noun
life-sustaining,,other,adjective
Endamoeba histolytica,,other,noun
Heliothis,,other,noun
seating area,,other,noun
nucleosynthesis,,other,noun
platinum thermometer,,other,noun
Brazilian pepper tree,,other,noun
salad fork,,other,noun
fortieth,,other,adjective
lymphatic vessel,,other,noun
tearing down,,other,noun
laser printer,,other,noun
faceplate,,other,noun
Hottentot bread vine,,other,noun
crew neckline,,other,noun
genus Achras,,other,noun
Krypterophaneron,,other,noun
tincture,,other,noun
Penn,,other,noun
primary cell,,other,noun
Hogmanay,,other,noun
Oriental black mushroom,,other,noun
general assembly,,other,noun
folding,,other,noun
Acinonyx jubatus,,other,noun
unvulcanized,,other,adjective
tried and true,,other,adjective
Magnificat,,other,noun
go through,,other,verb
pleaser,,other,noun
impaction,,other,noun
multiplex,,other,noun
plasticise,,other,verb
mandolin,,other,noun
oyster agaric,,other,noun
Eire,,other,noun
carpeted,,other,adjective
cardiac glucoside,,other,noun
alpha-adrenoceptor,,other,noun
Commonwealth of Australia,,other,noun
Thomas Sydenham,,other,noun
James Maitland Stewart,,other,noun
mercy seat,,other,noun
Benjamin Jonson,,other,noun
check in,,other,verb
Navarino,,other,noun
reference system,,other,noun
pick off,,other,verb
secant,,other,noun
Inga edulis,,other,noun
germane,,other,adjective
food waste,,other,noun
set point,,other,noun
calamine,,other,noun
premise,,other,verb
undersoil,,other,noun
alpha-blocker,,other,noun
intimate apparel,,other,noun
order Aphyllophorales,,other,noun
vivarium,,other,noun
give a damn,,other,verb
propaedeutic,,other,noun
Hexagrammos,,other,noun
August Wilhelm von Hoffmann,,other,noun
dark-haired,,other,adjective
award-winning,,other,adjective
Fausto Paolo Sozzini,,other,noun
Geomys pinetis,,other,noun
Clupea,,other,noun
iris scanning,,other,noun
Adonis,,other,noun
chemical,,other,noun
otitis,,other,noun
postillion,,other,noun
clothed,,other,adjective
unfeasible,,other,adjective
psychosexual,,other,adjective
right of election,,other,noun
charity case,,other,noun
topicalization,,other,noun
hybridoma,,other,noun
candied apple,,other,noun
Genyonemus lineatus,,other,noun
suspender,,other,noun
bookmarker,,other,noun
wine barrel,,other,noun
symbiotic,,other,adjective
Andalusia,,other,noun
instill,,other,verb
most-valuable,,other,adjective
gondola car,,other,noun
Thomas,,other,noun
diskette,,other,noun
unruly,,other,adjective
semisolid,,other,adjective
Eugene V. Debs,,other,noun
order Mallophaga,,other,noun
genus Pleurosorus,,other,noun
university extension,,other,noun
nexus,,other,noun
Hudsonia,,other,noun
ballgame,,other,noun
shaddock,,other,noun
undeveloped,,other,adjective
Little Dog,,other,noun
Gaylussacia baccata,,other,noun
pennywhistle,,other,noun
uselessness,,other,noun
marmot,,other,noun
nursemaid,,other,noun
subterraneous,,other,adjective
obsequious,,other,adjective
off year,,other,noun
prairie schooner,,other,noun
Rhamnus,,other,noun
hair curler,,other,noun
polyoicous,,other,adjective
European turkey oak,,other,noun
isinglass,,other,noun
social anthropologist,,other,noun
bulima nervosa,,other,noun
inconsequent,,other,adjective
genus Mammut,,other,noun
ranter,,other,noun
both,,other,adjective
Mausoleum at Halicarnasus,,other,noun
aircraft carrier,,other,noun
Marino,,other,noun
Burundi,,other,adjective
artilleryman,,other,noun
book lung,,other,noun
jealously,,other,adverb
parathyroid hormone,,other,noun
bashfully,,other,adverb
assizes,,other,noun
suborder Heterostraci,,other,noun
court tennis,,other,noun
erecting prism,,other,noun
Myxobacteriaceae,,other,noun
optional,,other,adjective
tabi,,other,noun
Mozambican,,other,noun
primp,,other,verb
fetter,,other,noun
scrooge,,other,noun
yottabit,,other,noun
hard put,,other,adjective
pleomorphism,,other,noun
placement,,other,noun
haematemesis,,other,noun
self-generated,,other,adjective
Alopius,,other,noun
kissing,,other,noun
interpreting,,other,noun
Rocky Marciano,,other,noun
Chinese date,,other,noun
capital of Slovakia,,other,noun
coronary care unit,,other,noun
chime in,,other,verb
telephone service,,other,noun
Leon,,other,noun
Symplocaceae,,other,noun
family Coryphaenidae,,other,noun
network topology,,other,noun
shrew mole,,other,noun
perforate,,other,adjective
destroyed,,other,adjective
panoramic,,other,adjective
common coral tree,,other,noun
class Sporozoa,,other,noun
le Chatelier,,other,noun
stress incontinence,,other,noun
convex polyhedron,,other,noun
coup de grace,,other,noun
rock hind,,other,noun
genus Sticherus,,other,noun
royalty,,other,noun
nurture,,other,verb
miniaturization,,other,noun
gimcrack,,other,adjective
beach ball,,other,noun
Nerium,,other,noun
ulcerate,,other,verb
accoucheuse,,other,noun
deoxyribose,,other,noun
palmist,,other,noun
calliope,,other,noun
Cichlidae,,other,noun
cancer drug,,other,noun
Scots heather,,other,noun
fire ant,,other,noun
cannonade,,other,noun
humin,,other,noun
world-shaking,,other,adjective
inkle,,other,noun
chivalry,,other,noun
paraduodenal smear,,other,noun
catananche,,other,noun
raftman,,other,noun
flowing,,other,noun
genus Poterium,,other,noun
especial,,other,adjective
black-barred,,other,adjective
rhythmic,,other,adjective
70th,,other,adjective
belittle,,other,verb
multilaterally,,other,adverb
subclass Opisthobranchia,,other,noun
Nitrostat,,other,noun
Trandate,,other,noun
voltage drop,,other,noun
enwrap,,other,verb
genus Colinus,,other,noun
blossom forth,,other,verb
Burt,,other,noun
Ribes sativum,,other,noun
stall-fed,,other,adjective
International Date Line,,other,noun
toss off,,other,verb
blunderer,,other,noun
gold,,other,adjective
Parus,,other,noun
pestering,,other,adjective
Thomas Aquinas,,other,noun
cease,,other,verb
Hydrobates,,other,noun
share,,other,verb
popcorn ball,,other,noun
no fault insurance,,other,noun
adorned,,other,adjective
homework,,other,noun
snapshot,,other,noun
Commodore Perry,,other,noun
inauguration,,other,noun
Mammuthus columbi,,other,noun
Antonin Dvorak,,other,noun
erethism,,other,noun
musical arrangement,,other,noun
hundredfold,,other,adverb
machine-readable text,,other,noun
phrasal,,other,adjective
hydroid,,other,noun
oaten,,other,adjective
fault,,other,noun
phase III,,other,noun
Cnemidophorus tigris,,other,noun
Horne,,other,noun
equatorial current,,other,noun
Cardiospermum halicacabum,,other,noun
Banti's disease,,other,noun
Alectura lathami,,other,noun
unusual,,other,adjective
hydropathic,,other,adjective
intervening,,other,adjective
centralization,,other,noun
triple cream,,other,noun
southern live oak,,other,noun
Frederic Francois Chopin,,other,noun
Ob River,,other,noun
third base,,other,noun
correspondence course,,other,noun
workbag,,other,noun
beef Bourguignonne,,other,noun
Salix herbacea,,other,noun
tremolo,,other,noun
hydrophyte,,other,noun
one-to-one,,other,adjective
longar palm,,other,noun
calico crab,,other,noun
seismic disturbance,,other,noun
musical composition,,other,noun
denude,,other,verb
common bog rosemary,,other,noun
connivance,,other,noun
western big-eared bat,,other,noun
Auchincloss,,other,noun
circus acrobat,,other,noun
highbush cranberry,,other,noun
respectively,,other,adverb
at first glance,,other,adverb
surface-to-air missile system,,other,noun
Soviet Russia,,other,noun
reentering angle,,other,noun
Oklahoma City,,other,noun
Viola odorata,,other,noun
timolol,,other,noun
photolithography,,other,noun
nail enamel,,other,noun
Pelham Grenville Wodehouse,,other,noun
factor analyze,,other,verb
James Dean,,other,noun
Walt Disney World,,other,noun
advantageous,,other,adjective
access time,,other,noun
nicotine addiction,,other,noun
breezy,,other,adjective
plethora,,other,noun
blade roast,,other,noun
interstitial pneumonia,,other,noun
Grimm,,other,noun
love apple,,other,noun
genus Aplectrum,,other,noun
Entsi,,other,noun
rough-sand,,other,verb
genus Chrysophrys,,other,noun
place of birth,,other,noun
genus Pagellus,,other,noun
muddle,,other,verb
silver protein,,other,noun
hawala,,other,noun
felicitate,,other,verb
butanoic acid,,other,noun
Richardson ground squirrel,,other,noun
chicken purloo,,other,noun
ninepin,,other,noun
caisson,,other,noun
extrasystolic,,other,adjective
abhorrent,,other,adjective
pelican,,other,noun
Lycaena hypophlaeas,,other,noun
bandolier,,other,noun
koudou,,other,noun
white willow,,other,noun
anhydride,,other,noun
megaloblastic anemia,,other,noun
elastase,,other,noun
tinker's root,,other,noun
jap clover,,other,noun
somewhat,,other,adverb
Virginia creeper,,other,noun
Euclidean geometry,,other,noun
augite,,other,noun
lascar,,other,noun
Golden Horde,,other,noun
underactive,,other,adjective
fir cone,,other,noun
latest,,other,noun
crude,,other,adjective
Band Aid,,other,noun
tipper lorry,,other,noun
Centrarchidae,,other,noun
self-propelled vehicle,,other,noun
analogical,,other,adjective
king's evil,,other,noun
mantid,,other,noun
Christian era,,other,noun
menhaden,,other,noun
tiyin,,other,noun
pretrial conference,,other,noun
figwort family,,other,noun
fullback,,other,verb
fundamental principle,,other,noun
masked,,other,adjective
castanets,,other,noun
Berliner,,other,noun
exsanguine,,other,adjective
bracing,,other,adjective
tenant farmer,,other,noun
Centaurus,,other,noun
Roman Republic,,other,noun
come to grips,,other,verb
linoleum knife,,other,noun
beefsteak tomato,,other,noun
sectional,,other,adjective
anaconda,,other,noun
interception,,other,noun
philately,,other,noun
tree frog,,other,noun
snarl up,,other,verb
incombustible,,other,adjective
necrology,,other,noun
flute player,,other,noun
Stercorarius,,other,noun
heed,,other,verb
aggravating,,other,adjective
Castilian,,other,noun
rye ergot,,other,noun
medium-size,,other,adjective
Threskiornis,,other,noun
anserine,,other,adjective
debit entry,,other,noun
annoyed,,other,adjective
white mullet,,other,noun
factor,,other,noun
ad lib,,other,adverb
George Percy Aldridge Grainger,,other,noun
illiterate,,other,adjective
Alabamian,,other,noun
canonical,,other,adjective
skip rope,,other,noun
left-hand,,other,adjective
alcoholic abuse,,other,noun
objectionableness,,other,noun
genus Sagittaria,,other,noun
variably,,other,adverb
preeminently,,other,adverb
cell phone,,other,verb
southwester,,other,noun
neuter,,other,adjective
linguistic context,,other,noun
surface tension,,other,noun
track down,,other,verb
unsuspected,,other,adjective
buff,,other,verb
sorrower,,other,noun
genus Procnias,,other,noun
closeup lens,,other,noun
short line,,other,noun
plate rack,,other,noun
Polyporus frondosus,,other,noun
headboard,,other,noun
Saint Petersburg,,other,noun
advertizement,,other,noun
Myocastor,,other,noun
department store,,other,noun
family Aspleniaceae,,other,noun
bunch up,,other,verb
bacteria family,,other,noun
hypnopedia,,other,noun
limbic brain,,other,noun
woolly,,other,adjective
diametrical,,other,adjective
agronomical,,other,adjective
pipe clamp,,other,noun
son-in-law,,other,noun
pocketbook issue,,other,noun
Galvani,,other,noun
rib,,other,verb
spaghetti squash,,other,noun
medullary ray,,other,noun
corn,,other,noun
Bayes,,other,noun
infringe,,other,verb
fleecy,,other,adjective
rewrite,,other,noun
Ahura,,other,noun
epee,,other,noun
half-and-half,,other,adverb
hawser bend,,other,noun
test pilot,,other,noun
fall down,,other,verb
John Burdon Sanderson Haldane,,other,noun
pedigree,,other,noun
Pseudowintera,,other,noun
simultaneousness,,other,noun
compound pistil,,other,noun
Russian cactus,,other,noun
hack on,,other,verb
Menuridae,,other,noun
streptococcic,,other,adjective
dipole antenna,,other,noun
biocatalytic,,other,adjective
macrencephalic,,other,adjective
ergotic,,other,adjective
eggdrop soup,,other,noun
decimal fraction,,other,noun
Iridoprocne bicolor,,other,noun
cardinalate,,other,noun
antigram,,other,noun
1-Aug,,other,noun
Isurus glaucus,,other,noun
redevelop,,other,verb
einsteinium,,other,noun
isotopic,,other,adjective
consecrate,,other,adjective
alveolus,,other,noun
penultima,,other,noun
Vladimir Vladimirovich Mayakovski,,other,noun
EW,,other,noun
face to face,,other,adverb
alprazolam,,other,noun
Mother Teresa,,other,noun
melanism,,other,noun
achromasia,,other,noun
animate being,,other,noun
protohemin,,other,noun
Anthony Hopkins,,other,noun
untenable,,other,adjective
shrimpy,,other,adjective
high temperature,,other,noun
tonguefish,,other,noun
zebrawood,,other,noun
genus Pyxidanthera,,other,noun
Cimicifuga foetida,,other,noun
surtout,,other,noun
office boy,,other,noun
Ovulen,,other,noun
Ancylostomatidae,,other,noun
atheromatous,,other,adjective
genus Coleus,,other,noun
acuminate leaf,,other,noun
range animal,,other,noun
ride horseback,,other,verb
twee,,other,adjective
rock kangaroo,,other,noun
genus Corydalis,,other,noun
allomerism,,other,noun
seventy,,other,adjective
unsighted,,other,adjective
gastronomic,,other,adjective
Afghan,,other,noun
arthropodan,,other,adjective
Olympus,,other,noun
PABA,,other,noun
Nauruan,,other,adjective
dioon,,other,noun
douglas fir,,other,noun
beach aster,,other,noun
genus Euonymus,,other,noun
Trilby,,other,noun
poke check,,other,noun
lighterman,,other,noun
individualised,,other,adjective
dense-leaved elodea,,other,noun
glioma,,other,noun
spiteful,,other,adjective
articulatio coxae,,other,noun
Sambucus pubens,,other,noun
nephrology,,other,noun
hindfoot,,other,noun
maltha,,other,noun
genus Nierembergia,,other,noun
perdurable,,other,adjective
Revolutionary Armed Forces of Colombia,,other,noun
visionary,,other,noun
preventive strike,,other,noun
shooting,,other,noun
meter maid,,other,noun
hypercholesterolemia,,other,noun
Charadrius melodus,,other,noun
barelegged,,other,adjective
eldorado,,other,noun
romanticistic,,other,adjective
come home,,other,verb
Bombyx,,other,noun
lash-up,,other,noun
perleche,,other,noun
levirate,,other,noun
family Equidae,,other,noun
ineffectual,,other,adjective
trustbuster,,other,noun
swagger,,other,noun
sign-language,,other,adjective
Allionia incarnata,,other,noun
leafy,,other,adjective
whip-snake,,other,noun
Hibiscus moschatus,,other,noun
cut,,other,verb
Balanus,,other,noun
Rangoon,,other,noun
threshold operation,,other,noun
uneducated,,other,adjective
immunologic response,,other,noun
divisional,,other,adjective
extolment,,other,noun
demonstrable,,other,adjective
peel off,,other,verb
Helianthemum canadense,,other,noun
Caliphate,,other,noun
dallier,,other,noun
turn over,,other,verb
regimen,,other,noun
boat,,other,verb
batch,,other,verb
imperviousness,,other,noun
Spodoptera,,other,noun
captivate,,other,verb
3rd October Organization,,other,noun
agamid lizard,,other,noun
express,,other,adverb
idiot box,,other,noun
background radiation,,other,noun
heedlessly,,other,adverb
electrical fuse,,other,noun
lumen,,other,noun
big fish,,other,noun
sustaining program,,other,noun
Stations of the Cross,,other,noun
Frances Wright,,other,noun
candlestick tulip,,other,noun
replacement cost,,other,noun
belemnite,,other,noun
pencil eraser,,other,noun
laze,,other,verb
genus Glossina,,other,noun
dyer's woad,,other,noun
dormer,,other,noun
flavoursomeness,,other,noun
Roumania,,other,noun
Allionia,,other,noun
absorber,,other,noun
Onobrychis viciaefolia,,other,noun
kilogram calorie,,other,noun
Silk Road,,other,noun
Ajuga genevensis,,other,noun
fend off,,other,verb
unharmonious,,other,adjective
hydrogen bomb,,other,noun
Cantabrian Mountains,,other,noun
monkey-bread tree,,other,noun
meditation,,other,noun
Bruneian,,other,adjective
locater,,other,noun
lungless salamander,,other,noun
inorganic chemistry,,other,noun
grey poplar,,other,noun
manzanita,,other,noun
diamond wedding,,other,noun
misadvise,,other,verb
sargassum fish,,other,noun
spurred gentian,,other,noun
typewriting,,other,noun
rule in,,other,verb
dorsoventral,,other,adjective
Eurylaimi,,other,noun
insectifuge,,other,noun
tea biscuit,,other,noun
genus Trichecus,,other,noun
delible,,other,adjective
Great Lakes State,,other,noun
justly,,other,adverb
electronic warfare,,other,noun
panga,,other,noun
hi-fi,,other,noun
kind,,other,adjective
family Drosophilidae,,other,noun
reflective power,,other,noun
Avena fatua,,other,noun
Cy Young,,other,noun
powder store,,other,noun
farm,,other,verb
straight,,other,adjective
explosive device,,other,noun
embracing,,other,noun
throbbing,,other,noun
moistener,,other,noun
Bedouin,,other,noun
Vachel Lindsay,,other,noun
vacancy rate,,other,noun
fell,,other,adjective
haj,,other,noun
prepositional phrase,,other,noun
desperado,,other,noun
Prunellidae,,other,noun
unblushing,,other,adjective
sniveler,,other,noun
double indemnity,,other,noun
Arabic numeral,,other,noun
kinesthetic,,other,adjective
Department of Housing and Urban Development,,other,noun
august,,other,adjective
tocsin,,other,noun
tomfoolery,,other,noun
mercenary,,other,noun
surfperch,,other,noun
James Earl Carter,,other,noun
necker,,other,noun
sabicu wood,,other,noun
ulterior,,other,adjective
Thelypteris,,other,noun
Alka-seltzer,,other,noun
conservation of charge,,other,noun
genus Hamamelidoxylon,,other,noun
chauvinism,,other,noun
Erica arborea,,other,noun
contumacy,,other,noun
stubbornly,,other,adverb
heroic stanza,,other,noun
Psychopsis krameriana,,other,noun
order Collembola,,other,noun
rant,,other,verb
analgesic,,other,adjective
lovesome,,other,adjective
acquired,,other,adjective
rowan tree,,other,noun
Picumnus,,other,noun
viewers,,other,noun
Turkish boxwood,,other,noun
genus Alisma,,other,noun
genus Blatta,,other,noun
manipulative electronic deception,,other,noun
impartially,,other,adverb
muser,,other,noun
dihydrostreptomycin,,other,noun
group practice,,other,noun
cross,,other,verb
board up,,other,verb
read-only memory,,other,noun
tonsillitis,,other,noun
pituitary dwarf,,other,noun
baggage,,other,noun
Kobus kob,,other,noun
lordolatry,,other,noun
spite,,other,verb
hug-me-tight,,other,noun
Nielsen,,other,noun
tour of duty,,other,noun
Castanospermum,,other,noun
unfitness,,other,noun
nowhere,,other,noun
particularization,,other,noun
EAS,,other,noun
within,,other,adverb
pindolol,,other,noun
pancreatic juice,,other,noun
catch crop,,other,noun
Christian Dior,,other,noun
crackling,,other,noun
defense attorney,,other,noun
escalate,,other,verb
foot rule,,other,noun
sinus ethmoidales,,other,noun
trumpet flower,,other,noun
secernment,,other,noun
downtown,,other,noun
33,,other,adjective
Alexander Isayevich Solzhenitsyn,,other,noun
genus Hyracotherium,,other,noun
Passer montanus,,other,noun
lohan,,other,noun
week after week,,other,adverb
Tautoga onitis,,other,noun
antiquary,,other,noun
flowering plant,,other,noun
digitately,,other,adverb
lyricism,,other,noun
afferent,,other,noun
garden truck,,other,noun
Joint Chiefs,,other,noun
ex-spouse,,other,noun
leveler,,other,noun
Nostocaceae,,other,noun
prehistoric,,other,adjective
St. David,,other,noun
lateen-rig,,other,noun
Cuban,,other,noun
caption,,other,verb
stepmother,,other,noun
teethe,,other,verb
Jacobite,,other,noun
esteem,,other,verb
bubble,,other,noun
shaped,,other,adjective
brush-off,,other,noun
Pongo pygmaeus,,other,noun
myelencephalon,,other,noun
ammoniac,,other,adjective
lipochondrodystrophy,,other,noun
blood clam,,other,noun
asymptotically,,other,adverb
Little Office,,other,noun
Betula pendula,,other,noun
throwback,,other,adjective
philistinism,,other,noun
Dennstaedtia punctilobula,,other,noun
soap film,,other,noun
flavorlessness,,other,noun
pair,,other,noun
ratlike,,other,adjective
beauteous,,other,adjective
Flag Day,,other,noun
Wayne,,other,noun
VLF,,other,noun
spadix,,other,noun
8,,other,noun
underground,,other,adjective
third stomach,,other,noun
vallecula,,other,noun
inner resource,,other,noun
prentice,,other,noun
splash,,other,verb
handsome,,other,adjective
asphyxiating,,other,adjective
Lipo-Hepin,,other,noun
avulsion,,other,noun
globe artichoke,,other,noun
caramel apple,,other,noun
intolerantly,,other,adverb
carrel,,other,noun
dervish,,other,noun
geordie,,other,noun
plasticizer,,other,noun
undreamed of,,other,adjective
vanishing cream,,other,noun
schnecken,,other,noun
suborder Sauropoda,,other,noun
volunteer,,other,adjective
diametrical opposition,,other,noun
right of search,,other,noun
carelessly,,other,adverb
pirouette,,other,verb
songster,,other,noun
dodger,,other,noun
lawrencium,,other,noun
cosmic dust,,other,noun
purple anise,,other,noun
broom sedge,,other,noun
autoecious,,other,adjective
fatigue party,,other,noun
tie down,,other,verb
snakes and ladders,,other,noun
laughing jackass,,other,noun
whatchamacallit,,other,noun
visualizer,,other,noun
singsong,,other,verb
tool,,other,verb
Gerhard Herzberg,,other,noun
run through,,other,verb
ocular,,other,adjective
disentangled,,other,adjective
rallying cry,,other,noun
TT,,other,noun
John Glenn,,other,noun
signalize,,other,verb
John Birks Gillespie,,other,noun
cerebral aneurysm,,other,noun
Depression,,other,noun
haltingly,,other,adverb
keyed,,other,adjective
football field,,other,noun
remember oneself,,other,verb
treponema,,other,noun
cordiform,,other,adjective
signifier,,other,noun
Cytesis proliferus,,other,noun
psychological state,,other,noun
Tyche,,other,noun
sessile,,other,adjective
sailors choice,,other,noun
genus Blighia,,other,noun
Robert Orr,,other,noun
family Burmanniaceae,,other,noun
Isuridae,,other,noun
soft money,,other,noun
dark-green,,other,adjective
Alisma plantago-aquatica,,other,noun
private corporation,,other,noun
information theory,,other,noun
laparoscopic cholecystectomy,,other,noun
penetrative,,other,adjective
family Gavidae,,other,noun
print seller,,other,noun
accentuation,,other,noun
Cameroon franc,,other,noun
amadavat,,other,noun
CD-ROM drive,,other,noun
genus Portulaca,,other,noun
self-taught art,,other,noun
touch down,,other,verb
deviant,,other,adjective
focus,,other,verb
ballistic,,other,adjective
prepotency,,other,noun
thermonuclear reactor,,other,noun
oxygenase,,other,noun
family Peripatopsidae,,other,noun
Albizzia julibrissin,,other,noun
transcendentally,,other,adverb
teakettle,,other,noun
otic,,other,adjective
tenpenny nail,,other,noun
space medicine,,other,noun
plumbism,,other,noun
control grid,,other,noun
pepperoni pizza,,other,noun
Castanea chrysophylla,,other,noun
pituitary,,other,noun
wormwood sage,,other,noun
confide,,other,verb
organise,,other,verb
lap of luxury,,other,noun
Esox americanus,,other,noun
twiddle,,other,verb
cat's-ear,,other,noun
expropriation,,other,noun
make-work,,other,noun
correct,,other,verb
empurpled,,other,adjective
coliseum,,other,noun
Tommy gun,,other,noun
Herbert A. Simon,,other,noun
Irving Berlin,,other,noun
conidium,,other,noun
homesickness,,other,noun
lit,,other,noun
Visconti,,other,noun
Macowanites americanus,,other,noun
percent,,other,noun
rough-dry,,other,verb
Thymus vulgaris,,other,noun
family Ascaridae,,other,noun
Njorth,,other,noun
ground-floor,,other,adjective
stink up,,other,verb
cadenced,,other,adjective
ground glass,,other,noun
lower class,,other,noun
funnel-shaped,,other,adjective
listing,,other,noun
Ginkgoales,,other,noun
standard procedure,,other,noun
unwished,,other,adjective
Hylidae,,other,noun
service ceiling,,other,noun
pallid,,other,adjective
archimandrite,,other,noun
warrant,,other,verb
stoat,,other,noun
moderate-sized,,other,adjective
arsenate,,other,noun
William Dudley Haywood,,other,noun
brisance,,other,noun
extirpation,,other,noun
obovate,,other,adjective
United States Department of Defense,,other,noun
pull out,,other,verb
Tsimshian,,other,noun
Mycetophilidae,,other,noun
